Data Year,Fuel Type,ZIP,Number of Vehicles
2011,PHEV,90028,1
2011,PHEV,90032,1
2011,PHEV,90034,2
2011,PHEV,90035,1
2011,PHEV,90036,5
2011,PHEV,90039,1
2011,PHEV,90041,2
2011,PHEV,90042,1
2011,PHEV,90043,1
2011,PHEV,90046,8
2011,PHEV,90048,5
2011,PHEV,90049,12
2011,PHEV,90051,2
2011,PHEV,90057,1
2011,PHEV,90063,2
2011,PHEV,90064,2
2011,PHEV,90065,2
2011,PHEV,90066,1
2011,PHEV,90067,2
2011,PHEV,90068,7
2011,PHEV,90077,1
2011,PHEV,90094,1
2011,PHEV,90209,2
2011,PHEV,90210,7
2011,PHEV,90211,2
2011,PHEV,90212,5
2011,PHEV,90220,1
2011,PHEV,90230,4
2011,PHEV,90232,3
2011,PHEV,90240,1
2011,PHEV,90241,1
2011,PHEV,90242,2
2011,PHEV,90245,2
2011,PHEV,90248,2
2011,PHEV,90250,2
2011,PHEV,90254,3
2011,PHEV,90265,4
2011,PHEV,90266,7
2011,PHEV,90272,7
2011,PHEV,90274,5
2011,PHEV,90275,9
2011,PHEV,90277,1
2011,PHEV,90278,1
2011,PHEV,90291,2
2011,PHEV,90292,2
2011,PHEV,90293,2
2011,PHEV,90302,1
2011,PHEV,90401,2
2011,PHEV,90402,9
2011,PHEV,90403,2
2011,PHEV,90404,3
2011,PHEV,90405,3
2011,PHEV,90501,6
2011,PHEV,90503,1
2011,PHEV,90504,2
2011,PHEV,90604,1
2011,PHEV,90605,1
2011,PHEV,90620,1
2011,PHEV,90623,1
2011,PHEV,90630,4
2011,PHEV,90638,2
2011,PHEV,90660,10
2011,PHEV,90703,2
2011,PHEV,90706,1
2011,PHEV,90710,2
2011,PHEV,90712,1
2011,PHEV,90713,1
2011,PHEV,90720,6
2011,PHEV,90731,1
2011,PHEV,90732,4
2011,PHEV,90740,3
2011,PHEV,90755,3
2011,PHEV,90802,1
2011,PHEV,90803,4
2011,PHEV,90807,1
2011,PHEV,90810,2
2011,PHEV,90814,1
2011,PHEV,91001,2
2011,PHEV,91006,1
2011,PHEV,91010,1
2011,PHEV,91011,4
2011,PHEV,91016,4
2011,PHEV,91030,2
2011,PHEV,91042,1
2011,PHEV,91101,3
2011,PHEV,91103,1
2011,PHEV,91104,1
2011,PHEV,91105,1
2011,PHEV,91106,6
2011,PHEV,91107,1
2011,PHEV,91108,4
2011,PHEV,91201,1
2011,PHEV,91202,2
2011,PHEV,91204,2
2011,PHEV,91206,5
2011,PHEV,91208,1
2011,PHEV,91214,4
2011,PHEV,91301,2
2011,PHEV,91304,1
2011,PHEV,91306,1
2011,PHEV,91307,1
2011,PHEV,91311,1
2011,PHEV,91316,2
2011,PHEV,91320,6
2011,PHEV,91326,2
2011,PHEV,91335,2
2011,PHEV,91342,2
2011,PHEV,91344,2
2011,PHEV,91350,3
2011,PHEV,91352,1
2011,PHEV,91354,4
2011,PHEV,91356,3
2011,PHEV,91360,8
2011,PHEV,91361,6
2011,PHEV,91362,3
2011,PHEV,91364,1
2011,PHEV,91367,4
2011,PHEV,91377,1
2011,PHEV,91381,1
2011,PHEV,91384,1
2011,PHEV,91387,1
2011,PHEV,91390,1
2011,PHEV,91401,2
2011,PHEV,91403,5
2011,PHEV,91405,1
2011,PHEV,91406,1
2011,PHEV,91411,1
2011,PHEV,91423,1
2011,PHEV,91436,4
2011,PHEV,91505,1
2011,PHEV,91506,2
2011,PHEV,91602,1
2011,PHEV,91603,1
2011,PHEV,91604,4
2011,PHEV,91605,1
2011,PHEV,91606,1
2011,PHEV,91607,1
2011,PHEV,91709,2
2011,PHEV,91710,3
2011,PHEV,91711,2
2011,PHEV,91737,1
2011,PHEV,91739,2
2011,PHEV,91740,1
2011,PHEV,91741,4
2011,PHEV,91744,1
2011,PHEV,91745,5
2011,PHEV,91750,4
2011,PHEV,91754,1
2011,PHEV,91755,1
2011,PHEV,91761,3
2011,PHEV,91762,2
2011,PHEV,91764,3
2011,PHEV,91765,5
2011,PHEV,91766,1
2011,PHEV,91768,1
2011,PHEV,91773,3
2011,PHEV,91775,1
2011,PHEV,91776,2
2011,PHEV,91784,2
2011,PHEV,91901,2
2011,PHEV,91902,1
2011,PHEV,91905,1
2011,PHEV,91914,3
2011,PHEV,91932,2
2011,PHEV,91941,2
2011,PHEV,91942,3
2011,PHEV,92007,1
2011,PHEV,92009,4
2011,PHEV,92011,5
2011,PHEV,92014,8
2011,PHEV,92020,1
2011,PHEV,92024,4
2011,PHEV,92025,2
2011,PHEV,92026,1
2011,PHEV,92028,3
2011,PHEV,92029,1
2011,PHEV,92036,1
2011,PHEV,92037,10
2011,PHEV,92040,2
2011,PHEV,92056,3
2011,PHEV,92061,1
2011,PHEV,92064,7
2011,PHEV,92065,2
2011,PHEV,92067,8
2011,PHEV,92075,4
2011,PHEV,92078,2
2011,PHEV,92081,1
2011,PHEV,92082,2
2011,PHEV,92084,4
2011,PHEV,92101,5
2011,PHEV,92103,3
2011,PHEV,92104,3
2011,PHEV,92105,1
2011,PHEV,92106,1
2011,PHEV,92108,2
2011,PHEV,92109,1
2011,PHEV,92110,1
2011,PHEV,92111,5
2011,PHEV,92114,3
2011,PHEV,92115,3
2011,PHEV,92116,3
2011,PHEV,92117,3
2011,PHEV,92118,3
2011,PHEV,92119,2
2011,PHEV,92122,3
2011,PHEV,92124,3
2011,PHEV,92127,2
2011,PHEV,92128,3
2011,PHEV,92129,7
2011,PHEV,92130,15
2011,PHEV,92131,7
2011,PHEV,92201,1
2011,PHEV,92210,2
2011,PHEV,92211,4
2011,PHEV,92234,2
2011,PHEV,92240,2
2011,PHEV,92241,1
2011,PHEV,92243,1
2011,PHEV,92253,3
2011,PHEV,92260,2
2011,PHEV,92264,1
2011,PHEV,92270,3
2011,PHEV,92277,1
2011,PHEV,92286,1
2011,PHEV,92307,2
2011,PHEV,92308,3
2011,PHEV,92310,1
2011,PHEV,92311,1
2011,PHEV,92317,2
2011,PHEV,92336,2
2011,PHEV,92344,1
2011,PHEV,92346,2
2011,PHEV,92354,1
2011,PHEV,92371,1
2011,PHEV,92373,3
2011,PHEV,92374,3
2011,PHEV,92392,2
2011,PHEV,92399,1
2011,PHEV,92415,2
2011,PHEV,92501,1
2011,PHEV,92503,4
2011,PHEV,92504,2
2011,PHEV,92505,1
2011,PHEV,92506,4
2011,PHEV,92508,2
2011,PHEV,92530,1
2011,PHEV,92539,2
2011,PHEV,92543,1
2011,PHEV,92544,3
2011,PHEV,92545,1
2011,PHEV,92562,3
2011,PHEV,92563,1
2011,PHEV,92584,1
2011,PHEV,92587,1
2011,PHEV,92590,1
2011,PHEV,92591,2
2011,PHEV,92592,5
2011,PHEV,92595,1
2011,PHEV,92596,1
2011,PHEV,92602,1
2011,PHEV,92603,6
2011,PHEV,92604,1
2011,PHEV,92606,2
2011,PHEV,92610,1
2011,PHEV,92612,4
2011,PHEV,92614,1
2011,PHEV,92618,2
2011,PHEV,92620,1
2011,PHEV,92624,1
2011,PHEV,92625,6
2011,PHEV,92627,2
2011,PHEV,92629,1
2011,PHEV,92630,4
2011,PHEV,92646,2
2011,PHEV,92647,2
2011,PHEV,92648,7
2011,PHEV,92649,1
2011,PHEV,92651,2
2011,PHEV,92653,3
2011,PHEV,92656,7
2011,PHEV,92657,2
2011,PHEV,92658,1
2011,PHEV,92660,5
2011,PHEV,92663,1
2011,PHEV,92673,2
2011,PHEV,92677,7
2011,PHEV,92679,6
2011,PHEV,92683,2
2011,PHEV,92688,2
2011,PHEV,92691,4
2011,PHEV,92692,5
2011,PHEV,92694,6
2011,PHEV,92705,7
2011,PHEV,92706,1
2011,PHEV,92707,1
2011,PHEV,92708,4
2011,PHEV,92780,1
2011,PHEV,92782,5
2011,PHEV,92806,1
2011,PHEV,92807,3
2011,PHEV,92821,3
2011,PHEV,92823,1
2011,PHEV,92833,1
2011,PHEV,92845,1
2011,PHEV,92861,2
2011,PHEV,92867,3
2011,PHEV,92868,2
2011,PHEV,92869,1
2011,PHEV,92870,1
2011,PHEV,92880,2
2011,PHEV,92882,2
2011,PHEV,92886,6
2011,PHEV,92887,6
2011,PHEV,93001,3
2011,PHEV,93003,2
2011,PHEV,93004,1
2011,PHEV,93010,5
2011,PHEV,93012,5
2011,PHEV,93013,3
2011,PHEV,93015,2
2011,PHEV,93021,1
2011,PHEV,93023,2
2011,PHEV,93035,2
2011,PHEV,93060,1
2011,PHEV,93063,4
2011,PHEV,93065,6
2011,PHEV,93066,6
2011,PHEV,93101,3
2011,PHEV,93103,4
2011,PHEV,93105,5
2011,PHEV,93108,7
2011,PHEV,93109,2
2011,PHEV,93111,4
2011,PHEV,93117,4
2011,PHEV,93245,2
2011,PHEV,93257,1
2011,PHEV,93274,2
2011,PHEV,93292,1
2011,PHEV,93301,2
2011,PHEV,93305,1
2011,PHEV,93306,2
2011,PHEV,93389,1
2011,PHEV,93405,2
2011,PHEV,93436,6
2011,PHEV,93444,2
2011,PHEV,93446,3
2011,PHEV,93454,1
2011,PHEV,93455,2
2011,PHEV,93458,1
2011,PHEV,93460,1
2011,PHEV,93463,1
2011,PHEV,93465,1
2011,PHEV,93504,1
2011,PHEV,93510,1
2011,PHEV,93534,1
2011,PHEV,93535,1
2011,PHEV,93536,1
2011,PHEV,93550,1
2011,PHEV,93555,4
2011,PHEV,93560,1
2011,PHEV,93561,1
2011,PHEV,93562,1
2011,PHEV,93592,2
2011,PHEV,93601,1
2011,PHEV,93611,2
2011,PHEV,93618,1
2011,PHEV,93619,5
2011,PHEV,93635,1
2011,PHEV,93637,1
2011,PHEV,93657,1
2011,PHEV,93710,1
2011,PHEV,93711,1
2011,PHEV,93720,1
2011,PHEV,93721,1
2011,PHEV,93722,1
2011,PHEV,93726,2
2011,PHEV,93727,3
2011,PHEV,93730,2
2011,PHEV,93905,1
2011,PHEV,93906,2
2011,PHEV,93921,1
2011,PHEV,93923,3
2011,PHEV,93924,1
2011,PHEV,93933,1
2011,PHEV,93940,3
2011,PHEV,93953,1
2011,PHEV,93955,2
2011,PHEV,94002,1
2011,PHEV,94010,12
2011,PHEV,94014,2
2011,PHEV,94019,1
2011,PHEV,94022,14
2011,PHEV,94024,10
2011,PHEV,94025,6
2011,PHEV,94027,7
2011,PHEV,94028,5
2011,PHEV,94037,1
2011,PHEV,94040,5
2011,PHEV,94041,2
2011,PHEV,94043,25
2011,PHEV,94044,1
2011,PHEV,94061,4
2011,PHEV,94062,3
2011,PHEV,94063,1
2011,PHEV,94065,5
2011,PHEV,94066,1
2011,PHEV,94070,1
2011,PHEV,94080,1
2011,PHEV,94085,2
2011,PHEV,94086,1
2011,PHEV,94087,5
2011,PHEV,94089,1
2011,PHEV,94103,2
2011,PHEV,94105,17
2011,PHEV,94107,5
2011,PHEV,94109,1
2011,PHEV,94110,5
2011,PHEV,94111,1
2011,PHEV,94112,1
2011,PHEV,94114,3
2011,PHEV,94115,1
2011,PHEV,94117,3
2011,PHEV,94121,2
2011,PHEV,94122,1
2011,PHEV,94123,2
2011,PHEV,94124,1
2011,PHEV,94127,1
2011,PHEV,94131,2
2011,PHEV,94132,1
2011,PHEV,94133,2
2011,PHEV,94301,9
2011,PHEV,94303,7
2011,PHEV,94304,1
2011,PHEV,94306,3
2011,PHEV,94402,2
2011,PHEV,94403,4
2011,PHEV,94404,1
2011,PHEV,94501,1
2011,PHEV,94502,1
2011,PHEV,94503,1
2011,PHEV,94506,3
2011,PHEV,94510,2
2011,PHEV,94511,1
2011,PHEV,94513,1
2011,PHEV,94515,1
2011,PHEV,94518,1
2011,PHEV,94519,1
2011,PHEV,94521,2
2011,PHEV,94523,1
2011,PHEV,94526,1
2011,PHEV,94528,1
2011,PHEV,94530,4
2011,PHEV,94534,4
2011,PHEV,94536,3
2011,PHEV,94538,1
2011,PHEV,94539,4
2011,PHEV,94544,1
2011,PHEV,94545,1
2011,PHEV,94546,1
2011,PHEV,94549,1
2011,PHEV,94550,2
2011,PHEV,94552,1
2011,PHEV,94553,1
2011,PHEV,94555,1
2011,PHEV,94558,6
2011,PHEV,94559,2
2011,PHEV,94560,3
2011,PHEV,94561,1
2011,PHEV,94563,7
2011,PHEV,94565,1
2011,PHEV,94566,11
2011,PHEV,94568,2
2011,PHEV,94571,1
2011,PHEV,94574,1
2011,PHEV,94577,1
2011,PHEV,94580,2
2011,PHEV,94582,1
2011,PHEV,94583,4
2011,PHEV,94587,10
2011,PHEV,94588,4
2011,PHEV,94591,6
2011,PHEV,94597,2
2011,PHEV,94598,4
2011,PHEV,94602,1
2011,PHEV,94606,1
2011,PHEV,94608,1
2011,PHEV,94611,6
2011,PHEV,94618,4
2011,PHEV,94619,2
2011,PHEV,94702,1
2011,PHEV,94703,1
2011,PHEV,94705,4
2011,PHEV,94706,1
2011,PHEV,94707,4
2011,PHEV,94801,1
2011,PHEV,94901,1
2011,PHEV,94903,4
2011,PHEV,94904,2
2011,PHEV,94920,3
2011,PHEV,94925,3
2011,PHEV,94928,1
2011,PHEV,94930,2
2011,PHEV,94931,2
2011,PHEV,94937,1
2011,PHEV,94939,1
2011,PHEV,94941,1
2011,PHEV,94945,1
2011,PHEV,94949,2
2011,PHEV,94952,3
2011,PHEV,94957,3
2011,PHEV,94965,4
2011,PHEV,95003,3
2011,PHEV,95004,1
2011,PHEV,95006,2
2011,PHEV,95008,3
2011,PHEV,95009,2
2011,PHEV,95014,12
2011,PHEV,95020,1
2011,PHEV,95030,5
2011,PHEV,95032,1
2011,PHEV,95035,2
2011,PHEV,95037,3
2011,PHEV,95039,1
2011,PHEV,95050,2
2011,PHEV,95051,7
2011,PHEV,95065,2
2011,PHEV,95070,5
2011,PHEV,95076,2
2011,PHEV,95116,2
2011,PHEV,95119,3
2011,PHEV,95120,2
2011,PHEV,95121,1
2011,PHEV,95123,1
2011,PHEV,95124,2
2011,PHEV,95125,9
2011,PHEV,95126,2
2011,PHEV,95129,5
2011,PHEV,95132,2
2011,PHEV,95133,1
2011,PHEV,95134,2
2011,PHEV,95136,1
2011,PHEV,95138,2
2011,PHEV,95140,1
2011,PHEV,95205,2
2011,PHEV,95207,1
2011,PHEV,95219,1
2011,PHEV,95245,1
2011,PHEV,95249,1
2011,PHEV,95304,1
2011,PHEV,95321,1
2011,PHEV,95337,1
2011,PHEV,95350,2
2011,PHEV,95354,1
2011,PHEV,95355,2
2011,PHEV,95356,2
2011,PHEV,95361,1
2011,PHEV,95363,1
2011,PHEV,95366,2
2011,PHEV,95377,1
2011,PHEV,95380,1
2011,PHEV,95403,2
2011,PHEV,95404,3
2011,PHEV,95405,1
2011,PHEV,95407,2
2011,PHEV,95409,1
2011,PHEV,95421,1
2011,PHEV,95441,2
2011,PHEV,95442,1
2011,PHEV,95448,6
2011,PHEV,95470,1
2011,PHEV,95472,2
2011,PHEV,95476,2
2011,PHEV,95482,2
2011,PHEV,95490,1
2011,PHEV,95503,1
2011,PHEV,95531,1
2011,PHEV,95603,1
2011,PHEV,95616,6
2011,PHEV,95618,1
2011,PHEV,95620,2
2011,PHEV,95624,1
2011,PHEV,95628,3
2011,PHEV,95630,5
2011,PHEV,95638,1
2011,PHEV,95648,2
2011,PHEV,95655,2
2011,PHEV,95658,1
2011,PHEV,95661,4
2011,PHEV,95662,3
2011,PHEV,95670,1
2011,PHEV,95681,1
2011,PHEV,95682,2
2011,PHEV,95689,2
2011,PHEV,95691,2
2011,PHEV,95695,2
2011,PHEV,95746,1
2011,PHEV,95747,2
2011,PHEV,95762,8
2011,PHEV,95765,2
2011,PHEV,95811,4
2011,PHEV,95816,1
2011,PHEV,95817,11
2011,PHEV,95818,1
2011,PHEV,95819,2
2011,PHEV,95820,1
2011,PHEV,95826,1
2011,PHEV,95827,1
2011,PHEV,95831,1
2011,PHEV,95833,4
2011,PHEV,95835,2
2011,PHEV,95864,2
2011,PHEV,95926,1
2011,PHEV,95928,1
2011,PHEV,95949,1
2011,PHEV,95977,1
2011,PHEV,96001,1
2011,PHEV,96003,1
2011,PHEV,96022,1
2011,PHEV,96137,1
2011,PHEV,99999,42
2011,Hydrogen,90049,2
2011,Hydrogen,90403,1
2011,Hydrogen,90405,2
2011,Hydrogen,92603,1
2011,Hydrogen,92663,1
2012,Electric,90002,1
2012,Electric,90004,6
2012,Electric,90005,2
2012,Electric,90006,1
2012,Electric,90008,3
2012,Electric,90010,1
2012,Electric,90012,9
2012,Electric,90013,2
2012,Electric,90015,1
2012,Electric,90016,1
2012,Electric,90018,4
2012,Electric,90019,2
2012,Electric,90020,3
2012,Electric,90021,4
2012,Electric,90024,17
2012,Electric,90025,6
2012,Electric,90026,4
2012,Electric,90027,6
2012,Electric,90028,3
2012,Electric,90029,1
2012,Electric,90032,2
2012,Electric,90033,1
2012,Electric,90034,4
2012,Electric,90035,5
2012,Electric,90038,3
2012,Electric,90039,5
2012,Electric,90041,6
2012,Electric,90042,4
2012,Electric,90043,3
2012,Electric,90045,6
2012,Electric,90046,5
2012,Electric,90047,1
2012,Electric,90048,6
2012,Electric,90049,18
2012,Electric,90055,1
2012,Electric,90064,9
2012,Electric,90065,9
2012,Electric,90066,14
2012,Electric,90067,3
2012,Electric,90068,5
2012,Electric,90069,10
2012,Electric,90071,1
2012,Electric,90077,8
2012,Electric,90089,1
2012,Electric,90094,3
2012,Electric,90095,1
2012,Electric,90210,23
2012,Electric,90211,1
2012,Electric,90212,9
2012,Electric,90220,2
2012,Electric,90230,7
2012,Electric,90232,3
2012,Electric,90241,1
2012,Electric,90245,2
2012,Electric,90247,6
2012,Electric,90248,6
2012,Electric,90250,10
2012,Electric,90254,20
2012,Electric,90265,11
2012,Electric,90266,24
2012,Electric,90272,27
2012,Electric,90274,25
2012,Electric,90275,8
2012,Electric,90277,9
2012,Electric,90278,14
2012,Electric,90280,1
2012,Electric,90290,8
2012,Electric,90291,16
2012,Electric,90292,4
2012,Electric,90293,1
2012,Electric,90302,2
2012,Electric,90401,4
2012,Electric,90402,17
2012,Electric,90403,4
2012,Electric,90404,13
2012,Electric,90405,19
2012,Electric,90409,1
2012,Electric,90501,39
2012,Electric,90502,1
2012,Electric,90503,3
2012,Electric,90504,2
2012,Electric,90505,5
2012,Electric,90601,1
2012,Electric,90603,3
2012,Electric,90605,2
2012,Electric,90620,7
2012,Electric,90621,5
2012,Electric,90630,16
2012,Electric,90631,4
2012,Electric,90638,7
2012,Electric,90640,1
2012,Electric,90650,5
2012,Electric,90670,1
2012,Electric,90680,1
2012,Electric,90701,1
2012,Electric,90703,7
2012,Electric,90706,4
2012,Electric,90710,4
2012,Electric,90712,3
2012,Electric,90715,2
2012,Electric,90717,2
2012,Electric,90720,4
2012,Electric,90731,2
2012,Electric,90732,2
2012,Electric,90740,7
2012,Electric,90744,1
2012,Electric,90745,1
2012,Electric,90746,1
2012,Electric,90755,2
2012,Electric,90802,4
2012,Electric,90803,14
2012,Electric,90804,2
2012,Electric,90806,4
2012,Electric,90807,6
2012,Electric,90808,3
2012,Electric,90810,2
2012,Electric,90813,3
2012,Electric,90814,2
2012,Electric,90815,9
2012,Electric,91001,8
2012,Electric,91006,8
2012,Electric,91007,3
2012,Electric,91010,2
2012,Electric,91011,9
2012,Electric,91016,4
2012,Electric,91020,1
2012,Electric,91024,5
2012,Electric,91030,3
2012,Electric,91040,1
2012,Electric,91042,2
2012,Electric,91101,4
2012,Electric,91103,10
2012,Electric,91104,7
2012,Electric,91105,5
2012,Electric,91106,5
2012,Electric,91107,6
2012,Electric,91108,11
2012,Electric,91203,1
2012,Electric,91204,8
2012,Electric,91205,1
2012,Electric,91206,5
2012,Electric,91207,2
2012,Electric,91208,2
2012,Electric,91214,7
2012,Electric,91301,6
2012,Electric,91302,6
2012,Electric,91303,1
2012,Electric,91304,4
2012,Electric,91306,8
2012,Electric,91307,9
2012,Electric,91311,4
2012,Electric,91316,8
2012,Electric,91320,10
2012,Electric,91321,3
2012,Electric,91324,5
2012,Electric,91325,4
2012,Electric,91326,14
2012,Electric,91331,1
2012,Electric,91335,4
2012,Electric,91340,1
2012,Electric,91342,6
2012,Electric,91343,4
2012,Electric,91344,14
2012,Electric,91345,2
2012,Electric,91350,3
2012,Electric,91351,5
2012,Electric,91354,4
2012,Electric,91355,6
2012,Electric,91356,7
2012,Electric,91360,3
2012,Electric,91361,8
2012,Electric,91362,11
2012,Electric,91364,3
2012,Electric,91367,7
2012,Electric,91377,1
2012,Electric,91381,3
2012,Electric,91384,4
2012,Electric,91387,1
2012,Electric,91390,4
2012,Electric,91401,7
2012,Electric,91403,6
2012,Electric,91405,3
2012,Electric,91406,6
2012,Electric,91423,7
2012,Electric,91426,1
2012,Electric,91436,23
2012,Electric,91501,3
2012,Electric,91504,4
2012,Electric,91505,1
2012,Electric,91506,2
2012,Electric,91601,1
2012,Electric,91602,4
2012,Electric,91604,5
2012,Electric,91605,1
2012,Electric,91606,2
2012,Electric,91607,4
2012,Electric,91701,3
2012,Electric,91706,3
2012,Electric,91708,2
2012,Electric,91709,9
2012,Electric,91710,2
2012,Electric,91711,5
2012,Electric,91724,1
2012,Electric,91729,2
2012,Electric,91730,2
2012,Electric,91731,1
2012,Electric,91732,3
2012,Electric,91733,2
2012,Electric,91737,2
2012,Electric,91739,8
2012,Electric,91740,1
2012,Electric,91741,1
2012,Electric,91744,2
2012,Electric,91745,3
2012,Electric,91748,5
2012,Electric,91750,1
2012,Electric,91752,1
2012,Electric,91754,1
2012,Electric,91761,2
2012,Electric,91762,1
2012,Electric,91764,1
2012,Electric,91765,6
2012,Electric,91767,22
2012,Electric,91770,1
2012,Electric,91773,6
2012,Electric,91775,3
2012,Electric,91780,4
2012,Electric,91784,4
2012,Electric,91786,5
2012,Electric,91789,4
2012,Electric,91790,1
2012,Electric,91791,4
2012,Electric,91801,4
2012,Electric,91901,1
2012,Electric,91902,2
2012,Electric,91906,1
2012,Electric,91910,6
2012,Electric,91911,3
2012,Electric,91913,5
2012,Electric,91914,3
2012,Electric,91915,4
2012,Electric,91932,1
2012,Electric,91935,3
2012,Electric,91941,3
2012,Electric,91942,4
2012,Electric,91945,1
2012,Electric,91950,1
2012,Electric,91977,4
2012,Electric,92007,3
2012,Electric,92008,6
2012,Electric,92009,11
2012,Electric,92010,2
2012,Electric,92011,4
2012,Electric,92014,8
2012,Electric,92018,1
2012,Electric,92019,4
2012,Electric,92020,5
2012,Electric,92021,2
2012,Electric,92024,13
2012,Electric,92025,5
2012,Electric,92026,2
2012,Electric,92027,5
2012,Electric,92028,3
2012,Electric,92029,5
2012,Electric,92037,20
2012,Electric,92054,3
2012,Electric,92056,2
2012,Electric,92057,5
2012,Electric,92058,2
2012,Electric,92064,18
2012,Electric,92065,4
2012,Electric,92067,4
2012,Electric,92069,3
2012,Electric,92071,6
2012,Electric,92075,4
2012,Electric,92078,4
2012,Electric,92081,4
2012,Electric,92082,2
2012,Electric,92083,3
2012,Electric,92084,7
2012,Electric,92088,1
2012,Electric,92091,2
2012,Electric,92093,1
